5,This website is biased,0,0,0,1,1,2,4.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,4,,,,,,,,,,,,,,,,
Max Value,2,2,2,2,5,,,,,,,,,,,,,,,,
Mean,1.5,1.5,1.5,1.5,4.5,,,,,,,,,,,,,,,,
Variance,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,
Standard Deviation,0.71,0.71,0.71,0.71,0.71,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"131.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (30)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,4,2,0,6,3.33,,,,,,,,,,,,,
2,This website is trustworthy,0,0,4,2,0,6,3.33,,,,,,,,,,,,,
3,This website is accurate,0,1,2,3,0,6,3.33,,,,,,,,,,,,,
4,This website is complete,0,1,4,1,0,6,3,,,,,,,,,,,,,
5,This website is biased,0,1,3,2,0,6,3.17,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,2,2,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3.33,3.33,3.33,3,3.17,,,,,,,,,,,,,,,,
Variance,0.27,0.27,0.67,0.4,0.57,,,,,,,,,,,,,,,,
Standard Deviation,0.52,0.52,0.82,0.63,0.75,,,,,,,,,,,,,,,,
Total Responses,6,6,6,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"132.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (31)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,2,0,3,0,5,3.2,,,,,,,,,,,,,
2,This website is trustworthy,0,1,1,3,0,5,3.4,,,,,,,,,,,,,
3,This website is accurate,0,1,0,4,0,5,3.6,,,,,,,,,,,,,
4,This website is complete,1,1,0,3,0,5,3,,,,,,,,,,,,,
5,This website is biased,0,0,2,1,2,5,4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,2,1,3,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,5,,,,,,,,,,,,,,,,
Mean,3.2,3.4,3.6,3,4,,,,,,,,,,,,,,,,
Variance,1.2,0.8,0.8,2,1,,,,,,,,,,,,,,,,
Standard Deviation,1.1,0.89,0.89,1.41,1,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"133.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (32)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,3,2,5,4.4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,3,2,5,4.4,,,,,,,,,,,,,
3,This website is accurate,0,0,1,4,0,5,3.8,,,,,,,,,,,,,
4,This website is complete,0,0,1,4,0,5,3.8,,,,,,,,,,,,,
5,This website is biased,1,1,1,2,0,5,2.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,3,3,1,,,,,,,,,,,,,,,,
Max Value,5,5,4,4,4,,,,,,,,,,,,,,,,
Mean,4.4,4.4,3.8,3.8,2.8,,,,,,,,,,,,,,,,
Variance,0.3,0.3,0.2,0.2,1.7,,,,,,,,,,,,,,,,
Standard Deviation,0.55,0.55,0.45,0.45,1.3,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"134.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (33)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
3,This website is accurate,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
4,This website is complete,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
5,This website is biased,0,1,0,1,0,2,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,3,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3.5,3.5,3.5,3.5,3,,,,,,,,,,,,,,,,
Variance,0.5,0.5,0.5,0.5,2,,,,,,,,,,,,,,,,
Standard Deviation,0.71,0.71,0.71,0.71,1.41,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"135.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (34)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,1,1,0,3,2.67,,,,,,,,,,,,,
2,This website is trustworthy,1,0,1,1,0,3,2.67,,,,,,,,,,,,,
3,This website is accurate,0,2,0,1,0,3,2.67,,,,,,,,,,,,,
4,This website is complete,1,0,0,2,0,3,3,,,,,,,,,,,,,
5,This website is biased,1,1,0,1,0,3,2.33,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,2,1,1,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,2.67,2.67,2.67,3,2.33,,,,,,,,,,,,,,,,
Variance,2.33,2.33,1.33,3,2.33,,,,,,,,,,,,,,,,
Standard Deviation,1.53,1.53,1.15,1.73,1.53,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"136.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (35)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,1,1,2,4.5,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,1,1,2,4.5,,,,,,,,,,,,,
3,This website is accurate,0,0,0,1,1,2,4.5,,,,,,,,,,,,,
4,This website is complete,0,0,0,1,1,2,4.5,,,,,,,,,,,,,
5,This website is biased,1,1,0,0,0,2,1.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,4,4,1,,,,,,,,,,,,,,,,
Max Value,5,5,5,5,2,,,,,,,,,,,,,,,,
Mean,4.5,4.5,4.5,4.5,1.5,,,,,,,,,,,,,,,,
Variance,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,
Standard Deviation,0.71,0.71,0.71,0.71,0.71,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"137.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (36)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,3,2,0,6,3.17,,,,,,,,,,,,,
2,This website is trustworthy,0,2,3,1,0,6,2.83,,,,,,,,,,,,,
3,This website is accurate,1,1,3,1,0,6,2.67,,,,,,,,,,,,,
4,This website is complete,0,3,2,1,0,6,2.67,,,,,,,,,,,,,
5,This website is biased,0,1,5,0,0,6,2.83,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,1,2,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,3,,,,,,,,,,,,,,,,
Mean,3.17,2.83,2.67,2.67,2.83,,,,,,,,,,,,,,,,
Variance,0.57,0.57,1.07,0.67,0.17,,,,,,,,,,,,,,,,
Standard Deviation,0.75,0.75,1.03,0.82,0.41,,,,,,,,,,,,,,,,
Total Responses,6,6,6,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"138.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (37)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,1,1,0,3,3,,,,,,,,,,,,,
2,This website is trustworthy,0,1,2,0,0,3,2.67,,,,,,,,,,,,,
3,This website is accurate,0,1,1,1,0,3,3,,,,,,,,,,,,,
4,This website is complete,0,2,1,0,0,3,2.33,,,,,,,,,,,,,
5,This website is biased,0,1,2,0,0,3,2.67,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,2,2,2,,,,,,,,,,,,,,,,
Max Value,4,3,4,3,3,,,,,,,,,,,,,,,,
Mean,3,2.67,3,2.33,2.67,,,,,,,,,,,,,,,,
Variance,1,0.33,1,0.33,0.33,,,,,,,,,,,,,,,,
Standard Deviation,1,0.58,1,0.58,0.58,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"139.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (38)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,4,2,6,4.33,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,4,2,6,4.33,,,,,,,,,,,,,
3,This website is accurate,0,0,0,4,2,6,4.33,,,,,,,,,,,,,
4,This website is complete,0,0,1,2,3,6,4.33,,,,,,,,,,,,,
5,This website is biased,2,2,1,1,0,6,2.17,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,4,3,1,,,,,,,,,,,,,,,,
Max Value,5,5,5,5,4,,,,,,,,,,,,,,,,
Mean,4.33,4.33,4.33,4.33,2.17,,,,,,,,,,,,,,,,
Variance,0.27,0.27,0.27,0.67,1.37,,,,,,,,,,,,,,,,
Standard Deviation,0.52,0.52,0.52,0.82,1.17,,,,,,,,,,,,,,,,
Total Responses,6,6,6,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"140.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (39)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,0,1,0,2,3,,,,,,,,,,,,,
2,This website is trustworthy,0,1,0,1,0,2,3,,,,,,,,,,,,,
3,This website is accurate,0,1,1,0,0,2,2.5,,,,,,,,,,,,,
4,This website is complete,0,1,0,1,0,2,3,,,,,,,,,,,,,
5,This website is biased,0,0,2,0,0,2,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,2,2,3,,,,,,,,,,,,,,,,
Max Value,4,4,3,4,3,,,,,,,,,,,,,,,,
Mean,3,3,2.5,3,3,,,,,,,,,,,,,,,,
Variance,2,2,0.5,2,0,,,,,,,,,,,,,,,,
Standard Deviation,1.41,1.41,0.71,1.41,0,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"141.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (40)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,1,1,0,3,2.67,,,,,,,,,,,,,
2,This website is trustworthy,1,0,1,1,0,3,2.67,,,,,,,,,,,,,
3,This website is accurate,1,1,0,1,0,3,2.33,,,,,,,,,,,,,
4,This website is complete,1,0,0,2,0,3,3,,,,,,,,,,,,,
5,This website is biased,0,1,1,0,1,3,3.33,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,5,,,,,,,,,,,,,,,,
Mean,2.67,2.67,2.33,3,3.33,,,,,,,,,,,,,,,,
Variance,2.33,2.33,2.33,3,2.33,,,,,,,,,,,,,,,,
Standard Deviation,1.53,1.53,1.53,1.73,1.53,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"142.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (41)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,1,2,1,5,3.6,,,,,,,,,,,,,
2,This website is trustworthy,0,1,1,2,1,5,3.6,,,,,,,,,,,,,
3,This website is accurate,0,1,2,2,0,5,3.2,,,,,,,,,,,,,
4,This website is complete,0,2,1,2,0,5,3,,,,,,,,,,,,,
5,This website is biased,0,1,2,2,0,5,3.2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,2,2,2,,,,,,,,,,,,,,,,
Max Value,5,5,4,4,4,,,,,,,,,,,,,,,,
Mean,3.6,3.6,3.2,3,3.2,,,,,,,,,,,,,,,,
Variance,1.3,1.3,0.7,1,0.7,,,,,,,,,,,,,,,,
Standard Deviation,1.14,1.14,0.84,1,0.84,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"143.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (42)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,3,0,3,4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,3,0,3,4,,,,,,,,,,,,,
3,This website is accurate,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
4,This website is complete,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
5,This website is biased,0,3,0,0,0,3,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,3,3,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Mean,4,4,3.67,3.67,2,,,,,,,,,,,,,,,,
Variance,0,0,0.33,0.33,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0.58,0.58,0,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"144.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (43)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,1,2,0,4,3.25,,,,,,,,,,,,,
2,This website is trustworthy,0,1,1,2,0,4,3.25,,,,,,,,,,,,,
3,This website is accurate,0,2,1,1,0,4,2.75,,,,,,,,,,,,,
4,This website is complete,0,3,0,1,0,4,2.5,,,,,,,,,,,,,
5,This website is biased,0,1,0,2,1,4,3.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,2,2,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,5,,,,,,,,,,,,,,,,
Mean,3.25,3.25,2.75,2.5,3.75,,,,,,,,,,,,,,,,
Variance,0.92,0.92,0.92,1,1.58,,,,,,,,,,,,,,,,
Standard Deviation,0.96,0.96,0.96,1,1.26,,,,,,,,,,,,,,,,
Total Responses,4,4,4,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"145.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (44)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,0,0,0,0,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,0,0,0,0,,,,,,,,,,,,,
3,This website is accurate,0,0,0,0,0,0,0,,,,,,,,,,,,,
4,This website is complete,0,0,0,0,0,0,0,,,,,,,,,,,,,
5,This website is biased,0,0,0,0,0,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,-,-,-,-,-,,,,,,,,,,,,,,,,
Max Value,-,-,-,-,-,,,,,,,,,,,,,,,,
Mean,0,0,0,0,0,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,0,0,0,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"146.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (45)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
3,This website is accurate,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
4,This website is complete,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
5,This website is biased,0,1,1,1,0,3,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,3,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3.67,3.67,3.67,3.67,3,,,,,,,,,,,,,,,,
Variance,0.33,0.33,0.33,0.33,1,,,,,,,,,,,,,,,,
Standard Deviation,0.58,0.58,0.58,0.58,1,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"147.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (46)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,1,0,1,4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,1,0,1,4,,,,,,,,,,,,,
3,This website is accurate,0,0,0,1,0,1,4,,,,,,,,,,,,,
4,This website is complete,0,0,0,1,0,1,4,,,,,,,,,,,,,
5,This website is biased,0,1,0,0,0,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Mean,4,4,4,4,2,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,1,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"148.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (47)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,3,0,0,3,3,,,,,,,,,,,,,
2,This website is trustworthy,0,0,3,0,0,3,3,,,,,,,,,,,,,
3,This website is accurate,0,0,3,0,0,3,3,,,,,,,,,,,,,
4,This website is complete,0,1,2,0,0,3,2.67,,,,,,,,,,,,,
5,This website is biased,0,0,2,0,1,3,3.67,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,2,3,,,,,,,,,,,,,,,,
Max Value,3,3,3,3,5,,,,,,,,,,,,,,,,
Mean,3,3,3,2.67,3.67,,,,,,,,,,,,,,,,
Variance,0,0,0,0.33,1.33,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0.58,1.15,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"149.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (48)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,0,4,0,5,3.4,,,,,,,,,,,,,
2,This website is trustworthy,2,0,1,2,0,5,2.6,,,,,,,,,,,,,
3,This website is accurate,1,0,3,1,0,5,2.8,,,,,,,,,,,,,
4,This website is complete,3,0,1,1,0,5,2,,,,,,,,,,,,,
5,This website is biased,0,2,1,1,1,5,3.2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,5,,,,,,,,,,,,,,,,
Mean,3.4,2.6,2.8,2,3.2,,,,,,,,,,,,,,,,
Variance,1.8,2.3,1.2,2,1.7,,,,,,,,,,,,,,,,
Standard Deviation,1.34,1.52,1.1,1.41,1.3,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"150.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (49)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,3,3,6,4.5,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,2,3,6,4.33,,,,,,,,,,,,,
3,This website is accurate,0,0,2,3,1,6,3.83,,,,,,,,,,,,,
4,This website is complete,0,0,3,3,0,6,3.5,,,,,,,,,,,,,
5,This website is biased,0,3,2,1,0,6,2.67,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,3,3,3,2,,,,,,,,,,,,,,,,
Max Value,5,5,5,4,4,,,,,,,,,,,,,,,,
Mean,4.5,4.33,3.83,3.5,2.67,,,,,,,,,,,,,,,,
Variance,0.3,0.67,0.57,0.3,0.67,,,,,,,,,,,,,,,,
Standard Deviation,0.55,0.82,0.75,0.55,0.82,,,,,,,,,,,,,,,,
Total Responses,6,6,6,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"151.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (50)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,0,2,1,4,3.5,,,,,,,,,,,,,
2,This website is trustworthy,1,0,0,2,1,4,3.5,,,,,,,,,,,,,
3,This website is accurate,0,0,1,3,0,4,3.75,,,,,,,,,,,,,
4,This website is complete,0,0,1,3,0,4,3.75,,,,,,,,,,,,,
5,This website is biased,0,2,2,0,0,4,2.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,3,3,2,,,,,,,,,,,,,,,,
Max Value,5,5,4,4,3,,,,,,,,,,,,,,,,
Mean,3.5,3.5,3.75,3.75,2.5,,,,,,,,,,,,,,,,
Variance,3,3,0.25,0.25,0.33,,,,,,,,,,,,,,,,
Standard Deviation,1.73,1.73,0.5,0.5,0.58,,,,,,,,,,,,,,,,
Total Responses,4,4,4,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"152.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (51)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
3,This website is accurate,0,1,0,1,0,2,3,,,,,,,,,,,,,
4,This website is complete,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
5,This website is biased,0,0,0,2,0,2,4,,,,,,,,,,,,,
